HS 1996 Product Code,HS 1996 Product Description,CPC Product Code,CPC Product Description
521129,Bleached :-- Other fabrics,2663,"Woven fabrics of cotton, containing less than 85% by weight of cotton,"
521131,Dyed :-- Plain weave,2663,"Woven fabrics of cotton, containing less than 85% by weight of cotton,"
521132,"Dyed :-- 3-thread or 4-thread twill, including cross twill",2663,"Woven fabrics of cotton, containing less than 85% by weight of cotton,"
521139,Dyed :-- Other fabrics,2663,"Woven fabrics of cotton, containing less than 85% by weight of cotton,"
521141,Of yarns of different colours :-- Plain weave,2663,"Woven fabrics of cotton, containing less than 85% by weight of cotton,"
521142,Of yarns of different colours :-- Denim,2663,"Woven fabrics of cotton, containing less than 85% by weight of cotton,"
521143,"Of yarns of different colours :-- Other fabrics of 3-thread or 4-thread twill, including     cross twill",2663,"Woven fabrics of cotton, containing less than 85% by weight of cotton,"
521149,Of yarns of different colours :-- Other fabrics,2663,"Woven fabrics of cotton, containing less than 85% by weight of cotton,"
521151,Printed :-- Plain weave,2663,"Woven fabrics of cotton, containing less than 85% by weight of cotton,"
521152,"Printed :-- 3-thread or 4-thread twill, including cross twill",2663,"Woven fabrics of cotton, containing less than 85% by weight of cotton,"
521159,Printed :-- Other fabrics,2663,"Woven fabrics of cotton, containing less than 85% by weight of cotton,"
521211,Weighing not more than 200 g/m2 :-- Unbleached,2669,Other woven fabrics of cotton
521212,Weighing not more than 200 g/m2 :-- Bleached,2669,Other woven fabrics of cotton
521213,Weighing not more than 200 g/m2 :-- Dyed,2669,Other woven fabrics of cotton
521214,Weighing not more than 200 g/m2 :-- Of yarns of different colours,2669,Other woven fabrics of cotton
521215,Weighing not more than 200 g/m2 :-- Printed,2669,Other woven fabrics of cotton
521221,Weighing more than 200 g/m2 :-- Unbleached,2669,Other woven fabrics of cotton
521222,Weighing more than 200 g/m2 :-- Bleached,2669,Other woven fabrics of cotton
521223,Weighing more than 200 g/m2 :-- Dyed,2669,Other woven fabrics of cotton
521224,Weighing more than 200 g/m2 :-- Of yarns of different colours,2669,Other woven fabrics of cotton
521225,Weighing more than 200 g/m2 :-- Printed,2669,Other woven fabrics of cotton
530110,"Flax, raw or retted",01923,"Flax and true hemp, raw or retted; sizal and other textile fibres of the"
530121,"Flax, broken, scutched, hackled or otherwise processed, but not spun :-- Broken or scutched",2619,"Other vegetable textile fibres, processed but not spun; tow and waste of these fibres"
530129,"Flax, broken, scutched, hackled or otherwise processed, but not spun :-- Other",2619,"Other vegetable textile fibres, processed but not spun; tow and waste of these fibres"
530130,Flax tow and waste,2619,"Other vegetable textile fibres, processed but not spun; tow and waste of these fibres"
530210,"True hemp, raw or retted",01923,"Flax and true hemp, raw or retted; sizal and other textile fibres of the"
530290,Other,2619,"Other vegetable textile fibres, processed but not spun; tow and waste of these fibres"
530310,"Jute and other textile bast fibres, raw or retted",01922,"Jute and other textile bast fibres, raw or retted, except flax, true"
530390,Other,2617,"Jute and other textile bast fibres (except flax, true hemp and ramie),"
530410,"Sisal and other textile fibres of the genus Agave, raw",01923,"Flax and true hemp, raw or retted; sizal and other textile fibres of the"
530490,Other,2619,"Other vegetable textile fibres, processed but not spun; tow and waste of these fibres"
530511,Of coconut (coir) :-- Raw,01923,"Flax and true hemp, raw or retted; sizal and other textile fibres of the"
530519,Of coconut (coir) :-- Other,2619,"Other vegetable textile fibres, processed but not spun; tow and waste of these fibres"
530521,Of abaca :-- Raw,01923,"Flax and true hemp, raw or retted; sizal and other textile fibres of the"
530529,Of abaca :-- Other,2619,"Other vegetable textile fibres, processed but not spun; tow and waste of these fibres"
530591,Other :-- Raw,01923,"Flax and true hemp, raw or retted; sizal and other textile fibres of the"
530599,Other,2619,"Other vegetable textile fibres, processed but not spun; tow and waste of these fibres"
530610,Single,2638,"Yarn of vegetable textile fibres other than cotton (including flax, jute,"
530620,Multiple (folded) or cabled,2638,"Yarn of vegetable textile fibres other than cotton (including flax, jute,"
530710,Single,2638,"Yarn of vegetable textile fibres other than cotton (including flax, jute,"
530720,Multiple (folded) or cabled,2638,"Yarn of vegetable textile fibres other than cotton (including flax, jute,"
530810,Coir yarn,2638,"Yarn of vegetable textile fibres other than cotton (including flax, jute,"
530820,True hemp yarn,2638,"Yarn of vegetable textile fibres other than cotton (including flax, jute,"
530830,Paper yarn,2638,"Yarn of vegetable textile fibres other than cotton (including flax, jute,"
530890,Other,2638,"Yarn of vegetable textile fibres other than cotton (including flax, jute,"
530911,Containing 85 % or more by weight of flax :-- Unbleached or bleached,2656,Woven fabrics of flax
530919,Containing 85 % or more by weight of flax :-- Other,2656,Woven fabrics of flax
530921,Containing less than 85 % by weight of flax :-- Unbleached or bleached,2656,Woven fabrics of flax
530929,Containing less than 85 % by weight of flax :-- Other,2656,Woven fabrics of flax
531010,Unbleached,2657,"Woven fabrics of jute and other textile bast fibres (except flax, true hemp and ramie)"
531090,Other,2657,"Woven fabrics of jute and other textile bast fibres (except flax, true hemp and ramie)"
531100,Woven fabrics of other vegetable textile fibres; woven fabrics of paper yarn.,2659,Woven fabrics of other vegetable textile fibres; woven fabrics of paper yarn
540110,Of synthetic filaments,2641,Sewing thread of man-made filaments or staple fibres
540120,Of artificial filaments,2641,Sewing thread of man-made filaments or staple fibres
540210,High tenacity yarn of nylon or other polyamides,3552,"Synthetic filament yarn (except sewing thread and multiple or cabled yarn),"
540220,High tenacity yarn of polyesters,3552,"Synthetic filament yarn (except sewing thread and multiple or cabled yarn),"
540231,"Textured yarn :-- Of nylon or other polyamides, measuring per single yarn not more than 50 tex",3552,"Synthetic filament yarn (except sewing thread and multiple or cabled yarn),"
540232,"Textured yarn :-- Of nylon or other polyamides, measuring per single yarn more than 50 tex",3552,"Synthetic filament yarn (except sewing thread and multiple or cabled yarn),"
540233,Textured yarn :-- Of polyesters,3552,"Synthetic filament yarn (except sewing thread and multiple or cabled yarn),"
540239,Textured yarn :-- Other,3552,"Synthetic filament yarn (except sewing thread and multiple or cabled yarn),"
540241,"Other yarn, single, untwisted or with a twist not exceeding 50 turns per metre :-- Of nylon or other polyamides",3552,"Synthetic filament yarn (except sewing thread and multiple or cabled yarn),"
540242,"Other yarn, single, untwisted or with a twist not exceeding 50 turns per metre :-- Of polyesters, partially oriented",3552,"Synthetic filament yarn (except sewing thread and multiple or cabled yarn),"
540243,"Other yarn, single, untwisted or with a twist not exceeding 50 turns per metre :-- Of polyesters, other",3552,"Synthetic filament yarn (except sewing thread and multiple or cabled yarn),"
540249,"Other yarn, single, untwisted or with a twist not exceeding 50 turns per metre :-- Other",3552,"Synthetic filament yarn (except sewing thread and multiple or cabled yarn),"
540251,"Other yarn, single, with a twist exceeding 50 turns per metre :-- Of nylon or other polyamides",3552,"Synthetic filament yarn (except sewing thread and multiple or cabled yarn),"
540252,"Other yarn, single, with a twist exceeding 50 turns per metre :-- Of polyesters",3552,"Synthetic filament yarn (except sewing thread and multiple or cabled yarn),"
540259,"Other yarn, single, with a twist exceeding 50 turns per metre :-- Other",3552,"Synthetic filament yarn (except sewing thread and multiple or cabled yarn),"
540261,"Other yarn, multiple (folded) or cabled :-- Of nylon or other polyamides",2642,"Yarn of man-made filaments, multiple or cabled (other than sewing thread,"
540262,"Other yarn, multiple (folded) or cabled :-- Of polyesters",2642,"Yarn of man-made filaments, multiple or cabled (other than sewing thread,"
540269,"Other yarn, multiple (folded) or cabled :-- Other",2642,"Yarn of man-made filaments, multiple or cabled (other than sewing thread,"
540310,High tenacity yarn of viscose rayon,3555,Artificial filament yarn (except sewing thread and multiple or cabled
540320,Textured yarn,3555,Artificial filament yarn (except sewing thread and multiple or cabled
540331,"Other yarn, single :-- Of viscose rayon, untwisted or with a twist not exceeding 120 turns per metre",3555,Artificial filament yarn (except sewing thread and multiple or cabled
540332,"Other yarn, single :-- Of viscose rayon, with a twist exceeding 120 turns per metre",3555,Artificial filament yarn (except sewing thread and multiple or cabled
540333,"Other yarn, single :-- Of cellulose acetate",3555,Artificial filament yarn (except sewing thread and multiple or cabled
540339,"Other yarn, single :-- Other",3555,Artificial filament yarn (except sewing thread and multiple or cabled
540341,"Other yarn, multiple (folded) or cabled :-- Of viscose rayon",2642,"Yarn of man-made filaments, multiple or cabled (other than sewing thread,"
540342,"Other yarn, multiple (folded) or cabled :-- Of cellulose acetate",2642,"Yarn of man-made filaments, multiple or cabled (other than sewing thread,"
540349,"Other yarn, multiple (folded) or cabled :-- Other",2642,"Yarn of man-made filaments, multiple or cabled (other than sewing thread,"
540410,Monofilament,3553,Synthetic monofilament and strip
540490,Other,3553,Synthetic monofilament and strip
540500,"Artificial monofilament of 67 decitex or more and of which no cross-sectional dimension exceeds 1 mm; strip and the   like (for example, artificial straw) of artificial textile materials of an apparent width not exce",3556,Artificial monofilament and strip
540610,Synthetic filament yarn,2642,"Yarn of man-made filaments, multiple or cabled (other than sewing thread,"
540620,Artificial filament yarn,2642,"Yarn of man-made filaments, multiple or cabled (other than sewing thread,"
540710,Woven fabrics obtained from high tenacity yarn of nylon or other polyamides or of polyesters,2671,"Woven fabrics of man-made filament yarn, obtained from high tenacity"
540720,Woven fabrics obtained from strip or the like,2671,"Woven fabrics of man-made filament yarn, obtained from high tenacity"
540730,Fabrics specified in Note 9 to Section XI,2671,"Woven fabrics of man-made filament yarn, obtained from high tenacity"
540741,"Other woven fabrics, containing 85 % or more by weight of filaments of nylon or other polyamides :-- Unbleached or bleached",2672,"Other woven fabrics of man-made filament yarn, containing 85% or more"
540742,"Other woven fabrics, containing 85 % or more by weight of filaments of nylon or other polyamides :-- Dyed",2672,"Other woven fabrics of man-made filament yarn, containing 85% or more"
540743,"Other woven fabrics, containing 85 % or more by weight of filaments of nylon or other polyamides :-- Of yarns of different colours",2672,"Other woven fabrics of man-made filament yarn, containing 85% or more"
540744,"Other woven fabrics, containing 85 % or more by weight of filaments of nylon or other polyamides :-- Printed",2672,"Other woven fabrics of man-made filament yarn, containing 85% or more"
540751,"Other woven fabrics, containing 85 % or more by weight of textured polyester filaments :-- Unbleached or bleached",2672,"Other woven fabrics of man-made filament yarn, containing 85% or more"
540752,"Other woven fabrics, containing 85 % or more by weight of textured polyester filaments :-- Dyed",2672,"Other woven fabrics of man-made filament yarn, containing 85% or more"
540753,"Other woven fabrics, containing 85 % or more by weight of textured polyester filaments :-- Of yarns of different colours",2672,"Other woven fabrics of man-made filament yarn, containing 85% or more"
540754,"Other woven fabrics, containing 85 % or more by weight of textured polyester filaments :-- Printed",2672,"Other woven fabrics of man-made filament yarn, containing 85% or more"
540761,"Other woven fabrics, containing 85 % or more by weight of polyester filaments :-- Containing 85 % or more by weight of non-textured polyester filaments",2672,"Other woven fabrics of man-made filament yarn, containing 85% or more"
540769,"Other woven fabrics, containing 85 % or more by weight of polyester filaments :-- Other",2672,"Other woven fabrics of man-made filament yarn, containing 85% or more"
540771,"Other woven fabrics, containing 85 % or more by weight of synthetic filaments :-- Unbleached or bleached",2672,"Other woven fabrics of man-made filament yarn, containing 85% or more"
540772,"Other woven fabrics, containing 85 % or more by weight of synthetic filaments :-- Dyed",2672,"Other woven fabrics of man-made filament yarn, containing 85% or more"
540773,"Other woven fabrics, containing 85 % or more by weight of synthetic filaments :-- Of yarns of different colours",2672,"Other woven fabrics of man-made filament yarn, containing 85% or more"
540774,"Other woven fabrics, containing 85 % or more by weight of synthetic filaments :-- Printed",2672,"Other woven fabrics of man-made filament yarn, containing 85% or more"
540781,"Other woven fabrics, containing less than 85 % by weight of synthetic filaments, mixed mainly or solely with cotton :-- Unbleached or bleached",2673,Other woven fabrics of man-made filament yarn
540782,"Other woven fabrics, containing less than 85 % by weight of synthetic filaments, mixed mainly or solely with cotton :-- Dyed",2673,Other woven fabrics of man-made filament yarn
540783,"Other woven fabrics, containing less than 85 % by weight of synthetic filaments, mixed mainly or solely with cotton :-- Of yarns of different colours",2673,Other woven fabrics of man-made filament yarn
540784,"Other woven fabrics, containing less than 85 % by weight of synthetic filaments, mixed mainly or solely with cotton :-- Printed",2673,Other woven fabrics of man-made filament yarn
540791,Other woven fabrics :-- Unbleached or bleached,2673,Other woven fabrics of man-made filament yarn
540792,Other woven fabrics :-- Dyed,2673,Other woven fabrics of man-made filament yarn
540793,Other woven fabrics :-- Of yarns of different colours,2673,Other woven fabrics of man-made filament yarn
540794,Other woven fabrics :-- Printed,2673,Other woven fabrics of man-made filament yarn
540810,"Woven fabrics obtained from high tenacity yarn, of viscose rayon",2671,"Woven fabrics of man-made filament yarn, obtained from high tenacity"
540821,"Other woven fabrics, containing 85 % or more by weight of artificial filament or strip or the like :-- Unbleached or bleached",2672,"Other woven fabrics of man-made filament yarn, containing 85% or more"
540822,"Other woven fabrics, containing 85 % or more by weight of artificial filament or strip or the like :-- Dyed",2672,"Other woven fabrics of man-made filament yarn, containing 85% or more"
540823,"Other woven fabrics, containing 85 % or more by weight of artificial filament or strip or the like :-- Of yarns of different colours",2672,"Other woven fabrics of man-made filament yarn, containing 85% or more"
540824,"Other woven fabrics, containing 85 % or more by weight of artificial filament or strip or the like :-- Printed",2672,"Other woven fabrics of man-made filament yarn, containing 85% or more"
540831,Other woven fabrics :-- Unbleached or bleached,2673,Other woven fabrics of man-made filament yarn
540832,Other woven fabrics :-- Dyed,2673,Other woven fabrics of man-made filament yarn
540833,Other woven fabrics :-- Of yarns of different colours,2673,Other woven fabrics of man-made filament yarn
540834,Other woven fabrics :-- Printed,2673,Other woven fabrics of man-made filament yarn
550110,Of nylon or other polyamides,3551,"Synthetic filament tow and staple fibres, not carded or combed"
550120,Of polyesters,3551,"Synthetic filament tow and staple fibres, not carded or combed"
550130,Acrylic or modacrylic,3551,"Synthetic filament tow and staple fibres, not carded or combed"
550190,Other,3551,"Synthetic filament tow and staple fibres, not carded or combed"
550200,Artificial filament tow.,3554,"Artificial filament tow and staple fibres, not carded or combed"
550310,Of nylon or other polyamides,3551,"Synthetic filament tow and staple fibres, not carded or combed"
550320,Of polyesters,3551,"Synthetic filament tow and staple fibres, not carded or combed"
550330,Acrylic or modacrylic,3551,"Synthetic filament tow and staple fibres, not carded or combed"
550340,Of polypropylene,3551,"Synthetic filament tow and staple fibres, not carded or combed"
550390,Other,3551,"Synthetic filament tow and staple fibres, not carded or combed"
550410,Of viscose rayon,3554,"Artificial filament tow and staple fibres, not carded or combed"
550490,Other,3554,"Artificial filament tow and staple fibres, not carded or combed"
550510,Of synthetic fibres,39216,Waste of man-made fibres
550520,Of artificial fibres,39216,Waste of man-made fibres
550610,Of nylon or other polyamides,2621,"Synthetic staple fibres, carded, combed or otherwise processed for spinning"
550620,Of polyesters,2621,"Synthetic staple fibres, carded, combed or otherwise processed for spinning"
550630,Acrylic or modacrylic,2621,"Synthetic staple fibres, carded, combed or otherwise processed for spinning"
550690,Other,2621,"Synthetic staple fibres, carded, combed or otherwise processed for spinning"
550700,"Artificial staple fibres, carded, combed or otherwise processed for spinning.",2622,"Artificial staple fibres, carded, combed or otherwise processed for"
550810,Of synthetic staple fibres,2641,Sewing thread of man-made filaments or staple fibres
550820,Of artificial staple fibres,2641,Sewing thread of man-made filaments or staple fibres
550911,Containing 85 % or more by weight of staple fibres of nylon or other polyamides :-- Single yarn,2643,"Yarn (other than sewing thread) of synthetic staple fibres, containing"
550912,Containing 85 % or more by weight of staple fibres of nylon or other polyamides :-- Multiple (folded) or cabled yarn,2643,"Yarn (other than sewing thread) of synthetic staple fibres, containing"
550921,Containing 85 % or more by weight of staple fibres of nylon or other polyamides :-- Single yarn,2643,"Yarn (other than sewing thread) of synthetic staple fibres, containing"
550922,Containing 85 % or more by weight of staple fibres of nylon or other polyamides :-- Multiple (folded) or cabled yarn,2643,"Yarn (other than sewing thread) of synthetic staple fibres, containing"
550931,Containing 85 % or more by weight of acrylic or modacrylic staple fibres :-- Single yarn,2643,"Yarn (other than sewing thread) of synthetic staple fibres, containing"
550932,Containing 85 % or more by weight of acrylic or modacrylic staple fibres :-- Multiple (folded) or cabled yarn,2643,"Yarn (other than sewing thread) of synthetic staple fibres, containing"
550941,"Other yarn, containing 85 % or more by weight of synthetic staple fibres :-- Single yarn",2643,"Yarn (other than sewing thread) of synthetic staple fibres, containing"
550942,"Other yarn, containing 85 % or more by weight of synthetic staple fibres :-- Multiple (folded) or cabled yarn",2643,"Yarn (other than sewing thread) of synthetic staple fibres, containing"
550951,"Other yarn, of polyester staple fibres :-- Mixed mainly or solely with artificial staple fibres",2644,"Yarn (other than sewing thread) of synthetic staple fibres, containing"
550952,"Other yarn, of polyester staple fibres :-- Mixed mainly or solely with wool or fine animal hair",2644,"Yarn (other than sewing thread) of synthetic staple fibres, containing"
550953,"Other yarn, of polyester staple fibres :-- Mixed mainly or solely with cotton",2644,"Yarn (other than sewing thread) of synthetic staple fibres, containing"
550959,"Other yarn, of polyester staple fibres :-- Other",2644,"Yarn (other than sewing thread) of synthetic staple fibres, containing"
550961,"Other yarn, of acrylic or modacrylic staple fibres :-- Mixed mainly or solely with wool or fine animal hair",2644,"Yarn (other than sewing thread) of synthetic staple fibres, containing"
550962,"Other yarn, of acrylic or modacrylic staple fibres :-- Mixed mainly or solely with cotton",2644,"Yarn (other than sewing thread) of synthetic staple fibres, containing"
550969,"Other yarn, of acrylic or modacrylic staple fibres :-- Other",2644,"Yarn (other than sewing thread) of synthetic staple fibres, containing"
550991,Other yarn :-- Mixed mainly or solely with wool or fine animal hair,2644,"Yarn (other than sewing thread) of synthetic staple fibres, containing"
550992,Other yarn :-- Mixed mainly or solely with cotton,2644,"Yarn (other than sewing thread) of synthetic staple fibres, containing"
550999,Other yarn :-- Other,2644,"Yarn (other than sewing thread) of synthetic staple fibres, containing"
551011,Containing 85 % or more by weight of artificial staple fibres :-- Single yarn,2645,"Yarn (other than sewing thread) of artificial staple fibres, containing"
551012,Containing 85 % or more by weight of artificial staple fibres :-- Multiple (folded) or cabled yarn,2645,"Yarn (other than sewing thread) of artificial staple fibres, containing"
551020,"Other yarn, mixed mainly or solely with wool or fine animal hair",2646,"Yarn (other than sewing thread) of artificial staple fibres, containing"
551030,"Other yarn, mixed mainly or solely with cotton",2646,"Yarn (other than sewing thread) of artificial staple fibres, containing"
551090,Other yarn,2646,"Yarn (other than sewing thread) of artificial staple fibres, containing"
551110,"Of synthetic staple fibres, containing 85 % or more by weight of such fibres",2643,"Yarn (other than sewing thread) of synthetic staple fibres, containing"
551120,"Of synthetic staple fibres, containing less than 85 % by weight of such fibres",2644,"Yarn (other than sewing thread) of synthetic staple fibres, containing"
551130,Of artificial staple fibres,2646,"Yarn (other than sewing thread) of artificial staple fibres, containing"
551211,Containing 85 % or more by weight of polyester staple fibres :-- Unbleached or bleached,2674,"Woven fabrics of synthetic staple fibres, containing 85% or more by"
551219,Containing 85 % or more by weight of polyester staple fibres :-- Other,2674,"Woven fabrics of synthetic staple fibres, containing 85% or more by"
551221,Containing 85 % or more by weight of acrylic or modacrylic staple fibres :-- Unbleached or bleached,2674,"Woven fabrics of synthetic staple fibres, containing 85% or more by"
551229,Containing 85 % or more by weight of acrylic or modacrylic staple fibres :-- Other,2674,"Woven fabrics of synthetic staple fibres, containing 85% or more by"
551291,Other :-- Unbleached or bleached,2674,"Woven fabrics of synthetic staple fibres, containing 85% or more by"
551299,Other,2674,"Woven fabrics of synthetic staple fibres, containing 85% or more by"
551311,"Unbleached or bleached :-- Of polyester staple fibres, plain weave",2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551312,"Unbleached or bleached :-- 3-thread or 4-thread twill, including cross twill, of polyester staple fibres",2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551313,Unbleached or bleached :-- Other woven fabrics of polyester staple fibres,2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551319,Unbleached or bleached :-- Other woven fabrics,2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551321,"Dyed :-- Of polyester staple fibres, plain weave",2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551322,"Dyed :-- 3-thread or 4-thread twill, including cross twill, of polyester staple fibres",2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551323,Dyed :-- Other woven fabrics of polyester staple fibres,2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551329,Dyed :-- Other woven fabrics,2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551331,"Of yarns of different colours :-- Of polyester staple fibres, plain weave",2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551332,"Of yarns of different colours :-- 3-thread or 4-thread twill, including cross twill, of polyester staple fibres",2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551333,Of yarns of different colours :-- Other woven fabrics of polyester staple fibres,2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551339,Of yarns of different colours :-- Other woven fabrics,2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551341,"Printed :-- Of polyester staple fibres, plain weave",2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551342,"Printed :-- 3-thread or 4-thread twill, including cross twill, of polyester staple fibres",2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551343,Printed :-- Other woven fabrics of polyester staple fibres,2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551349,Printed :-- Other woven fabrics,2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551411,"Unbleached or bleached :-- Of polyester staple fibres, plain weave",2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551412,"Unbleached or bleached :-- 3-thread or 4-thread twill, including cross twill, of polyester staple fibres",2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551413,Unbleached or bleached :-- Other woven fabrics of polyester staple fibres,2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551419,Unbleached or bleached :-- Other woven fabrics,2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551421,"Dyed :-- Of polyester staple fibres, plain weave",2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551422,"Dyed :-- 3-thread or 4-thread twill, including cross twill, of polyester staple fibres",2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551423,Dyed :-- Other woven fabrics of polyester staple fibres,2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551429,Dyed :-- Other woven fabrics,2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551431,"Of yarns of different colours :-- Of polyester staple fibres, plain weave",2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551432,"Of yarns of different colours :-- 3-thread or 4-thread twill, including cross twill, of polyester staple fibres",2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551433,Of yarns of different colours :-- Other woven fabrics of polyester staple fibres,2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551439,Of yarns of different colours :-- Other woven fabrics,2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551441,"Printed :-- Of polyester staple fibres, plain weave",2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551442,"Printed :-- 3-thread or 4-thread twill, including cross twill, of polyester staple fibres",2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551443,Printed :-- Other woven fabrics of polyester staple fibres,2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551449,Printed :-- Other woven fabrics,2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551511,Of polyester staple fibres :-- Mixed mainly or solely with viscose rayon staple fibres,2679,Other woven fabrics of man-made staple fibres
551512,Of polyester staple fibres :-- Mixed mainly or solely with man-made filaments,2679,Other woven fabrics of man-made staple fibres
551513,Of polyester staple fibres :-- Mixed mainly or solely with wool or fine animal hair,2677,"Woven fabrics of man-made staple fibres, containing less than 85% of"
551519,Of polyester staple fibres :-- Other,2679,Other woven fabrics of man-made staple fibres
551521,Of acrylic or modacrylic staple fibres :-- Mixed mainly or solely with man-made filaments,2679,Other woven fabrics of man-made staple fibres
551522,Of acrylic or modacrylic staple fibres :-- Mixed mainly or solely with wool or fine animal hair,2677,"Woven fabrics of man-made staple fibres, containing less than 85% of"
551529,Of acrylic or modacrylic staple fibres :-- Other,2679,Other woven fabrics of man-made staple fibres
551591,Other woven fabrics :-- Mixed mainly or solely with man-made filaments,2679,Other woven fabrics of man-made staple fibres
551592,Other woven fabrics :-- Mixed mainly or solely with wool or fine animal hair,2677,"Woven fabrics of man-made staple fibres, containing less than 85% of"
551599,Other woven fabrics :-- Other,2679,Other woven fabrics of man-made staple fibres
551611,Containing 85 % or more by weight of artificial staple fibres :-- Unbleached or bleached,2675,"Woven fabrics of artificial staple fibres, containing 85% or more by"
551612,Containing 85 % or more by weight of artificial staple fibres :-- Dyed,2675,"Woven fabrics of artificial staple fibres, containing 85% or more by"
551613,Containing 85 % or more by weight of artificial staple fibres :-- Of yarns of different colours,2675,"Woven fabrics of artificial staple fibres, containing 85% or more by"
551614,Containing 85 % or more by weight of artificial staple fibres :-- Printed,2675,"Woven fabrics of artificial staple fibres, containing 85% or more by"
551621,"Containing less than 85 % by weight of artificial staple fibres, mixed mainly or solely with man-made filaments :-- Unbleached or bleached",2679,Other woven fabrics of man-made staple fibres
551622,"Containing less than 85 % by weight of artificial staple fibres, mixed mainly or solely with man-made filaments :-- Dyed",2679,Other woven fabrics of man-made staple fibres
551623,"Containing less than 85 % by weight of artificial staple fibres, mixed mainly or solely with man-made filaments :-- Of yarns of different colours",2679,Other woven fabrics of man-made staple fibres
551624,"Containing less than 85 % by weight of artificial staple fibres, mixed mainly or solely with man-made filaments :-- Printed",2679,Other woven fabrics of man-made staple fibres
551631,"Containing less than 85 % by weight of artificial staple fibres, mixed mainly or solely with wool or fine animal hair :-- Unbleached or bleached",2677,"Woven fabrics of man-made staple fibres, containing less than 85% of"
551632,"Containing less than 85 % by weight of artificial staple fibres, mixed mainly or solely with wool or fine animal hair :",2677,"Woven fabrics of man-made staple fibres, containing less than 85% of"
551633,"Containing less than 85 % by weight of artificial staple fibres, mixed mainly or solely with wool or fine animal hair :-- Of yarns of different colours",2677,"Woven fabrics of man-made staple fibres, containing less than 85% of"
551634,"Containing less than 85 % by weight of artificial staple fibres, mixed mainly or solely with wool or fine animal hair :-- Printed",2677,"Woven fabrics of man-made staple fibres, containing less than 85% of"
551641,"Containing less than 85 % by weight of artificial staple fibres, mixed mainly or solely with cotton :-- Unbleached or bleached",2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551642,"Containing less than 85 % by weight of artificial staple fibres, mixed mainly or solely with cotton :-- Dyed",2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551643,"Containing less than 85 % by weight of artificial staple fibres, mixed mainly or solely with cotton :-- Of yarns of different colours",2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551644,"Containing less than 85 % by weight of artificial staple fibres, mixed mainly or solely with cotton :-- Printed",2676,"Woven fabrics of man-made staple fibres, containing less than 85% of such fibres, mixed mainly or"
551691,Other :-- Unbleached or bleached,2679,Other woven fabrics of man-made staple fibres
551692,Other :-- Dyed,2679,Other woven fabrics of man-made staple fibres
